t [s],Nodestring name [-],Mean wse [m],Discharge [m3/s],Wetted area [m2],Mean bottom elevation [m],Reference elevation [m],Wetted geometric length [m],Total water volume stored in cells [m3]
21600.0,BC_brenta_vecchio_2,389.6901057955053,0.9999999999999999,2.0912502636459025,389.213933362032,389.1159973144531,4.3917919573620114,1.3395363207655897
21600.0,BC_brenta_vecchio_3,386.1209160287534,0.49999999999999994,0.19976182693553252,385.99560546875,385.99560546875,1.5941340213473738,0.19863510553624897
21600.0,BC_caldonazzo,448.27416488845824,1.0,20.664641099366197,446.4002623213165,446.2763977050781,11.027596344502863,31.25457769467755
21600.0,BC_centa,443.3897543333057,3.999999999999999,5.226799852394472,443.1876640319937,442.60003662109375,25.863684790706607,6.6989812703126015
21600.0,BC_levico,440.6713839305722,1.0,2.8165138487595516,440.2900557133215,440.2107238769531,7.38606198373229,4.325921224650548
21600.0,BC_valle,366.81088158757177,-10.720093689496096,5.692296449614002,366.43041665971487,365.88568115234375,14.961422283195647,9.903310992484293
21600.0,link_borgo_monte,381.6799249802535,3.229486165941986,1.8013766407980447,381.3572886258648,381.3037109375,5.583303357772515,2.6370752960170374
21600.0,link_borgo_valle,381.4737906897642,3.2294861659419865,4.282128229697523,380.64148218448184,380.5992126464844,5.1448810176998006,8.152009849105937
22800.0,BC_brenta_1,436.28741139672,1.4999999999999998,1.642293182363442,435.30853271484375,435.30853271484375,1.6777290309515922,1.6421998380266463
22800.0,BC_brenta_2,424.81167055224074,0.5,0.5309311792886211,424.1551208496094,424.1551208496094,0.8086686768125422,0.26335317844698647
22800.0,BC_brenta_vecchio_1,403.12136707939584,1.5,0.9631870710267588,402.81927490234375,402.81927490234375,3.1883879960939217,1.925779879938426
22800.0,BC_brenta_vecchio_2,389.69010976933566,0.9999999999999999,2.09126771588183,389.213933362032,389.1159973144531,4.3917919573620114,1.339546598818486
22800.0,BC_brenta_vecchio_3,386.1209160275354,0.49999999999999994,0.19976182499381226,385.99560546875,385.99560546875,1.5941340213473738,0.19863510360548065
22800.0,BC_caldonazzo,448.27418175074433,1.0,20.664827049850413,446.4002623213165,446.2763977050781,11.027596344502863,31.254858065599127
22800.0,BC_centa,443.3897539943278,3.999999999999999,5.226791085177881,443.1876640319937,442.60003662109375,25.863684790706607,6.698969702329844
22800.0,BC_levico,440.6713825037363,1.0,2.8165033100613526,440.2900557133215,440.2107238769531,7.38606198373229,4.3259022673905845
22800.0,BC_valle,366.8162353295844,-10.886542294209281,5.772396044659403,366.43041665971487,365.88568115234375,14.961422283195647,10.03278711949127
22800.0,link_borgo_monte,381.68260904701276,3.275404765933429,1.8163625997474078,381.3572886258648,381.3037109375,5.583303357772515,2.6590135743523153
22800.0,link_borgo_valle,381.4789178333052,3.2754047659334296,4.308506773176544,380.64148218448184,380.5992126464844,5.1448810176998006,8.202044094605439
24000.0,BC_brenta_1,436.2877275746393,1.4999999999999998,1.6428236432375534,435.30853271484375,435.30853271484375,1.6777290309515922,1.642730268750527
24000.0,BC_brenta_2,424.81170828958545,0.5,0.53096169629719,424.1551208496094,424.1551208496094,0.8086686768125422,0.26336831553351825
24000.0,BC_brenta_vecchio_1,403.12136572826614,1.5,0.9631827631008705,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257712667445308
24000.0,BC_brenta_vecchio_2,389.6900750932035,0.9999999999999999,2.0911154255234714,389.213933362032,389.1159973144531,4.3917919573620114,1.3394578700306239
24000.0,BC_brenta_vecchio_3,386.1209159993636,0.49999999999999994,0.199761780084237,385.99560546875,385.99560546875,1.5941340213473738,0.19863505894920994
24000.0,BC_caldonazzo,448.2741998928409,1.0,20.665027113568353,446.4002623213165,446.2763977050781,11.027596344502863,31.255159631488993
24000.0,BC_centa,443.38975368274015,3.999999999999999,5.226783026373349,443.1876640319937,442.60003662109375,25.863684790706607,6.6989589455920635
24000.0,BC_levico,440.67138120023077,1.0,2.8164936822887094,440.2900557133215,440.2107238769531,7.38606198373229,4.325887852676988
24000.0,BC_valle,366.81857496693755,-10.959455726827642,5.807400347089911,366.43041665971487,365.88568115234375,14.961422283195647,10.089391166788884
24000.0,link_borgo_monte,381.6834179898206,3.289197100642453,1.8208791728429796,381.3572886258648,381.3037109375,5.583303357772515,2.665625486077624
24000.0,link_borgo_valle,381.4813246736552,3.289197100642453,4.320889680405791,380.64148218448184,380.5992126464844,5.1448810176998006,8.225557156973592
25200.0,BC_brenta_1,436.28709602426824,1.4999999999999998,1.641764072845528,435.30853271484375,435.30853271484375,1.6777290309515922,1.641670758582155
25200.0,BC_brenta_2,424.81186900003155,0.5,0.5310916578009843,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634327792087272
25200.0,BC_brenta_vecchio_1,403.1213706979138,1.5,0.9631986082659577,402.81927490234375,402.81927490234375,3.1883879960939217,1.9258029472986382
25200.0,BC_brenta_vecchio_2,389.690073929069,0.9999999999999999,2.0911103128870807,389.213933362032,389.1159973144531,4.3917919573620114,1.339450927581711
25200.0,BC_brenta_vecchio_3,386.1209160525067,0.49999999999999994,0.19976186480143332,385.99560546875,385.99560546875,1.5941340213473738,0.19863514318857384
25200.0,BC_caldonazzo,448.2741991649676,1.0,20.665019086875166,446.4002623213165,446.2763977050781,11.027596344502863,31.255147499082984
25200.0,BC_centa,443.3897536238484,3.999999999999999,5.226781503213664,443.1876640319937,442.60003662109375,25.863684790706607,6.6989570038242245
25200.0,BC_levico,440.6713849575515,1.0,2.8165214340925053,440.2900557133215,440.2107238769531,7.38606198373229,4.325933807885419
25200.0,BC_valle,366.8199762237492,-11.004549047952388,5.82836514197581,366.43041665971487,365.88568115234375,14.961422283195647,10.12341893624858
25200.0,link_borgo_monte,381.6837499831097,3.2948704238943076,1.822732792088561,381.3572886258648,381.3037109375,5.583303357772515,2.6683390404837586
25200.0,link_borgo_valle,381.48184914272167,3.2948704238943076,4.3235880113502265,380.64148218448184,380.5992126464844,5.1448810176998006,8.230672986076312
26400.0,BC_brenta_1,436.28701289046313,1.4999999999999998,1.6416245968472487,435.30853271484375,435.30853271484375,1.6777290309515922,1.641531290511385
26400.0,BC_brenta_2,424.81184822900866,0.5,0.5310748609254344,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634244476005328
26400.0,BC_brenta_vecchio_1,403.12136757584324,1.5,0.9631886538936857,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257830446956907
26400.0,BC_brenta_vecchio_2,389.6900924559289,0.9999999999999999,2.09119167900139,389.213933362032,389.1159973144531,4.3917919573620114,1.3394997917774942
26400.0,BC_brenta_vecchio_3,386.12091601873004,0.49999999999999994,0.19976181095693646,385.99560546875,385.99560546875,1.5941340213473738,0.19863508964777737
26400.0,BC_caldonazzo,448.2741780723892,1.0,20.664786486434753,446.4002623213165,446.2763977050781,11.027596344502863,31.254796870070084
26400.0,BC_centa,443.3895633487032,3.999999999999999,5.221860286836071,443.1876640319937,442.60003662109375,25.863684790706607,6.693732821297988
26400.0,BC_levico,440.6714021329894,1.0,2.8166482929414216,440.2900557133215,440.2107238769531,7.38606198373229,4.326133131960014
26400.0,BC_valle,366.8204164441024,-11.018725785118543,5.8349514645782765,366.43041665971487,365.88568115234375,14.961422283195647,10.134093023779856
26400.0,link_borgo_monte,381.6839133365721,3.2976802426114995,1.823644844023832,381.3572886258648,381.3037109375,5.583303357772515,2.669674213580109
26400.0,link_borgo_valle,381.4824335974241,3.2976802426114995,4.326594961254693,380.64148218448184,380.5992126464844,5.1448810176998006,8.236382989615159
27600.0,BC_brenta_1,436.28737488347593,1.4999999999999998,1.6422319230338291,435.30853271484375,435.30853271484375,1.6777290309515922,1.6421385821788792
27600.0,BC_brenta_2,424.8116735260765,0.5,0.5309335841364063,424.1551208496094,424.1551208496094,0.8086686768125422,0.26335437130273237
27600.0,BC_brenta_vecchio_1,403.12136540870733,1.5,0.9631817442235847,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257692296185809
27600.0,BC_brenta_vecchio_2,389.6900997637077,0.9999999999999999,2.0912237732454537,389.213933362032,389.1159973144531,4.3917919573620114,1.339520925534126
27600.0,BC_brenta_vecchio_3,386.12091600893604,0.49999999999999994,0.1997617953439761,385.99560546875,385.99560546875,1.5941340213473738,0.19863507412287915
27600.0,BC_caldonazzo,448.2741729897054,1.0,20.66473043664953,446.4002623213165,446.2763977050781,11.027596344502863,31.254712318466982
27600.0,BC_centa,443.388698323039,3.999999999999999,5.199487535722501,443.1876640319937,442.60003662109375,25.863684790706607,6.669980671685883
27600.0,BC_levico,440.67138458821483,1.0,2.8165187061488237,440.2900557133215,440.2107238769531,7.38606198373229,4.325928249647754
27600.0,BC_valle,366.82058296123637,-11.024154138423972,5.837442797736402,366.43041665971487,365.88568115234375,14.961422283195647,10.138150121196134
27600.0,link_borgo_monte,381.68379322989665,3.2956169512543507,1.8229742520191774,381.3572886258648,381.3037109375,5.583303357772515,2.6686925190420925
27600.0,link_borgo_valle,381.48212267386094,3.2956169512543503,4.324995296516437,380.64148218448184,380.5992126464844,5.1448810176998006,8.233339364852968
28800.0,BC_brenta_1,436.2871864203646,1.4999999999999998,1.6419157330006897,435.30853271484375,435.30853271484375,1.6777290309515922,1.641822410117287
28800.0,BC_brenta_2,424.81159904064634,0.5,0.5308733501021557,424.1551208496094,424.1551208496094,0.8086686768125422,0.2633244939382276
28800.0,BC_brenta_vecchio_1,403.1213704690245,1.5,0.9631978784782694,402.81927490234375,402.81927490234375,3.1883879960939217,1.9258014881735221
28800.0,BC_brenta_vecchio_2,389.69009007127653,0.9999999999999999,2.091181206104144,389.213933362032,389.1159973144531,4.3917919573620114,1.339496614312038
28800.0,BC_brenta_vecchio_3,386.120916045116,0.49999999999999994,0.1997618530197186,385.99560546875,385.99560546875,1.5941340213473738,0.1986351314733118
28800.0,BC_caldonazzo,448.2741480690734,1.0,20.66445562197995,446.4002623213165,446.2763977050781,11.027596344502863,31.254298307879566
28800.0,BC_centa,443.38863228058784,3.999999999999999,5.197779434582641,443.1876640319937,442.60003662109375,25.863684790706607,6.668169533215798
28800.0,BC_levico,440.67138947083464,1.0,2.8165547694816784,440.2900557133215,440.2107238769531,7.38606198373229,4.3259860335268705
28800.0,BC_valle,366.8207035978273,-11.02736670530044,5.839247692716097,366.43041665971487,365.88568115234375,14.961422283195647,10.141031167955504
28800.0,link_borgo_monte,381.68402027763165,3.2995435253330347,1.8242419284003317,381.3572886258648,381.3037109375,5.583303357772515,2.670548298667727
28800.0,link_borgo_valle,381.4823520702315,3.2995435253330347,4.32617551354918,380.64148218448184,380.5992126464844,5.1448810176998006,8.235579854692334
30000.0,BC_brenta_1,436.28661292486504,1.4999999999999998,1.6409535629519478,435.30853271484375,435.30853271484375,1.6777290309515922,1.6408602947561768
30000.0,BC_brenta_2,424.8119812124687,0.5,0.5311824004840637,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634777895131546
30000.0,BC_brenta_vecchio_1,403.1213680692626,1.5,0.9631902271060178,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257861901497224
30000.0,BC_brenta_vecchio_2,389.6900477412948,0.9999999999999999,2.0909953016309375,389.213933362032,389.1159973144531,4.3917919573620114,1.3393835323314298
30000.0,BC_brenta_vecchio_3,386.12091599321514,0.49999999999999994,0.19976177028275433,385.99560546875,385.99560546875,1.5941340213473738,0.1986350492030108
30000.0,BC_caldonazzo,448.2741783625639,1.0,20.66478968636388,446.4002623213165,446.2763977050781,11.027596344502863,31.254801739516658
30000.0,BC_centa,443.3886118776377,3.999999999999999,5.1972517391103,443.1876640319937,442.60003662109375,25.863684790706607,6.667609668132004
30000.0,BC_levico,440.671385258081,1.0,2.816523653821967,440.2900557133215,440.2107238769531,7.38606198373229,4.325936605642597
30000.0,BC_valle,366.8207678029004,-11.030216351520432,5.84020829192685,366.43041665971487,365.88568115234375,14.961422283195647,10.142626982931526
30000.0,link_borgo_monte,381.68409979048033,3.3008529154172264,1.8246858727557234,381.3572886258648,381.3037109375,5.583303357772515,2.671198198675252
30000.0,link_borgo_valle,381.4828238363335,3.3008529154172264,4.328602694012195,380.64148218448184,380.5992126464844,5.1448810176998006,8.24019293865477
31200.0,BC_brenta_1,436.28741191096435,1.4999999999999998,1.6422940451260906,435.30853271484375,435.30853271484375,1.6777290309515922,1.6422007007402573
31200.0,BC_brenta_2,424.8114934244655,0.5,0.5307879416048833,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632821295036257
31200.0,BC_brenta_vecchio_1,403.1213651654484,1.5,0.9631809686196152,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257676788891698
31200.0,BC_brenta_vecchio_2,389.69006823369864,0.9999999999999999,2.0910853000050813,389.213933362032,389.1159973144531,4.3917919573620114,1.339438127211427
31200.0,BC_brenta_vecchio_3,386.1209160398837,0.49999999999999994,0.19976184467869448,385.99560546875,385.99560546875,1.5941340213473738,0.19863512317933374
31200.0,BC_caldonazzo,448.27420975983733,1.0,20.6651359228221,446.4002623213165,446.2763977050781,11.027596344502863,31.255323581154073
31200.0,BC_centa,443.3886068414653,3.999999999999999,5.197121485132504,443.1876640319937,442.60003662109375,25.863684790706607,6.667471422629757
31200.0,BC_levico,440.67138152595714,1.0,2.8164960881238987,440.2900557133215,440.2107238769531,7.38606198373229,4.325889798517972
31200.0,BC_valle,366.82074751377985,-11.029409089442487,5.839904737827763,366.43041665971487,365.88568115234375,14.961422283195647,10.142137175795616
31200.0,link_borgo_monte,381.6840655571891,3.300275151647514,1.8244947379058472,381.3572886258648,381.3037109375,5.583303357772515,2.670918392120975
31200.0,link_borgo_valle,381.4824043593254,3.300275151647514,4.3264445347155425,380.64148218448184,380.5992126464844,5.1448810176998006,8.236090128838242
32400.0,BC_brenta_1,436.2872167522253,1.4999999999999998,1.6419666216439006,435.30853271484375,435.30853271484375,1.6777290309515922,1.6418732958680988
32400.0,BC_brenta_2,424.811445528721,0.5,0.5307492098165986,424.1551208496094,424.1551208496094,0.8086686768125422,0.26326291771130755
32400.0,BC_brenta_vecchio_1,403.121370173687,1.5,0.9631969368275929,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257996054531439
32400.0,BC_brenta_vecchio_2,389.69006020622624,0.9999999999999999,2.091050045016462,389.213933362032,389.1159973144531,4.3917919573620114,1.3394166777898033
32400.0,BC_brenta_vecchio_3,386.1209160238893,0.49999999999999994,0.199761819181519,385.99560546875,385.99560546875,1.5941340213473738,0.1986350978259706
32400.0,BC_caldonazzo,448.27421161671555,1.0,20.665156399725774,446.4002623213165,446.2763977050781,11.027596344502863,31.255354336836575
32400.0,BC_centa,443.3886054206582,3.999999999999999,5.197084737826385,443.1876640319937,442.60003662109375,25.863684790706607,6.667430049861809
32400.0,BC_levico,440.6713869346643,1.0,2.816536037170461,440.2900557133215,440.2107238769531,7.38606198373229,4.325956564650379
32400.0,BC_valle,366.8207269716414,-11.028288913434926,5.839597398219561,366.43041665971487,365.88568115234375,14.961422283195647,10.141625750743524
32400.0,link_borgo_monte,381.6840609523336,3.300219101523747,1.8244690276006068,381.3572886258648,381.3037109375,5.583303357772515,2.6708807542337802
32400.0,link_borgo_valle,381.4827780803365,3.300219101523747,4.3283672848514705,380.64148218448184,380.5992126464844,5.1448810176998006,8.239744367005438
33600.0,BC_brenta_1,436.2864644886397,1.4999999999999998,1.6407045271873464,435.30853271484375,435.30853271484375,1.6777290309515922,1.640611273146221
33600.0,BC_brenta_2,424.81200325856264,0.5,0.5312002284696724,424.1551208496094,424.1551208496094,0.8086686768125422,0.2634866325739099
33600.0,BC_brenta_vecchio_1,403.12136855726095,1.5,0.9631917830343233,402.81927490234375,402.81927490234375,3.1883879960939217,1.925789301046365
33600.0,BC_brenta_vecchio_2,389.6900629029729,0.9999999999999999,2.0910618885667427,389.213933362032,389.1159973144531,4.3917919573620114,1.3394262563799284
33600.0,BC_brenta_vecchio_3,386.12091598882273,0.49999999999999994,0.19976176328067263,385.99560546875,385.99560546875,1.5941340213473738,0.1986350422404231
33600.0,BC_caldonazzo,448.27419704289,1.0,20.664995685460447,446.4002623213165,446.2763977050781,11.027596344502863,31.255112185264363
33600.0,BC_centa,443.3886047415257,3.999999999999999,5.197067172958451,443.1876640319937,442.60003662109375,25.863684790706607,6.667408180542774
33600.0,BC_levico,440.6713864485563,1.0,2.816532446746418,440.2900557133215,440.2107238769531,7.38606198373229,4.325949295767634
33600.0,BC_valle,366.82076925459626,-11.029575731362405,5.840230011362008,366.43041665971487,365.88568115234375,14.961422283195647,10.142618690965024
33600.0,link_borgo_monte,381.6840209038158,3.2995706649464407,1.8242454245765942,381.3572886258648,381.3037109375,5.583303357772515,2.670553416797852
33600.0,link_borgo_valle,381.4824188197309,3.2995706649464402,4.32651893178132,380.64148218448184,380.5992126464844,5.1448810176998006,8.236231151595796
34800.0,BC_brenta_1,436.2871741055478,1.4999999999999998,1.6418950720750574,435.30853271484375,435.30853271484375,1.6777290309515922,1.6418017503659759
34800.0,BC_brenta_2,424.81144865024953,0.5,0.5307517340989609,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632641698091488
34800.0,BC_brenta_vecchio_1,403.12136498709657,1.5,0.9631803999650668,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257665419309185
34800.0,BC_brenta_vecchio_2,389.6900441674253,0.9999999999999999,2.09097960593959,389.213933362032,389.1159973144531,4.3917919573620114,1.339378339870758
34800.0,BC_brenta_vecchio_3,386.1209160490422,0.49999999999999994,0.19976185927856766,385.99560546875,385.99560546875,1.5941340213473738,0.19863513769685892
34800.0,BC_caldonazzo,448.27418426327137,1.0,20.664854756984617,446.4002623213165,446.2763977050781,11.027596344502863,31.254899882948713
34800.0,BC_centa,443.3886047156756,3.999999999999999,5.197066504380007,443.1876640319937,442.60003662109375,25.863684790706607,6.667407786128412
34800.0,BC_levico,440.6713914484885,1.0,2.816569376555792,440.2900557133215,440.2107238769531,7.38606198373229,4.326008947169655
34800.0,BC_valle,366.8207891220266,-11.0307934087837,5.840527256376819,366.43041665971487,365.88568115234375,14.961422283195647,10.143129096528291
34800.0,link_borgo_monte,381.68384671992436,3.296557568969761,1.823272903070669,381.3572886258648,381.3037109375,5.583303357772515,2.6691297209532205
34800.0,link_borgo_valle,381.4825755622715,3.2965575689697597,4.327325353503159,380.64148218448184,380.5992126464844,5.1448810176998006,8.237765697104331
36000.0,BC_brenta_1,436.2874094437861,1.4999999999999998,1.6422899058694949,435.30853271484375,435.30853271484375,1.6777290309515922,1.642196561718928
36000.0,BC_brenta_2,424.8114876337705,0.5,0.530783258851255,424.1551208496094,424.1551208496094,0.8086686768125422,0.2632798067580421
36000.0,BC_brenta_vecchio_1,403.12136981763473,1.5,0.9631958015947686,402.81927490234375,402.81927490234375,3.1883879960939217,1.9257973356879052
36000.0,BC_brenta_vecchio_2,389.6899772862633,0.9999999999999999,2.090685877790252,389.213933362032,389.1159973144531,4.3917919573620114,1.3392037450561474
36000.0,BC_brenta_vecchio_3,386.12091600425845,0.49999999999999994,0.19976178788727378,385.99560546875,385.99560546875,1.5941340213473738,0.19863506670823505
36000.0,BC_caldonazzo,448.2741825344306,1.0,20.6648356920261,446.4002623213165,446.2763977050781,11.027596344502863,31.254871171712207
36000.0,BC_centa,443.38860487793477,3.999999999999999,5.197070700999841,443.1876640319937,442.60003662109375,25.863684790706607,6.667413257197726
36000.0,BC_levico,440.67139156350555,1.0,2.8165702260782637,440.2900557133215,440.2107238769531,7.38606198373229,4.326009454114711
36000.0,BC_valle,366.82075892634447,-11.029934845855184,5.840075486026059,366.43041665971487,365.88568115234375,14.961422283195647,10.142432491661888
36000.0,link_borgo_monte,381.68378991013464,3.2956478802269036,1.8229557167810537,381.3572886258648,381.3037109375,5.583303357772515,2.6686653848950996
36000.0,link_borgo_valle,381.4821591349857,3.2956478802269036,4.325182884665164,380.64148218448184,380.5992126464844,5.1448810176998006,8.233693210431525
